id,pesofitc,qf1,qf2,qf3_1,qf3_3,qf3_4,qf3_6,qf3_7,qf3_8,qf3_99,qf4,qf8,qf9_1,qf9_2,qf9_3,qf9_4,qf9_5,qf9_6,qf9_7,qf9_8,qf9_9,qf9_10,qf9_99,qprod1c_1,qprod1c_2,qprod1c_10,qprod1c_11,qprod1c_12,qprod1c_3,qprod1c_5,qprod1c_6,qprod1c_14,qprod1c_7,qprod1c_8,qprod1c_99,qprod1_d,qprod2,qprod3_1,qprod3_2,qprod3_3,qprod3_4,qprod3_5,qprod3_6,qprod3_7,qprod3_8,qprod3_9,qprod3_10,qprod3_11,qprod3_12,qprod3_13,qprod3_14,qprod3_15,qprod3_16,qprod3_17,qprod3_18,qprod3_99,qf10_1,qf10_2,qf10_3,qf10_4,qf10_5,qf10_6,qf10_7,qf10_8,qf10_9,qf10_10,qf10_11,qf10_12,qprod4_1,qprod4_2,qprod4_3,qk1,qf11,qf12_1_a,qf12_1_b,qf12_1_c,qf12_2_d,qf12_3_e,qf12_3_f,qf12_3_g,qf12_4_k,qf12_4_l,qf12_5_m,qf12_5_o,qf12_6_p,qf12_6_q,qf12_7_r,qf12_97,qf12_99,qf13,qk3,qk4,qk5,qk6,qk7_1,qk7_2,qk7_3,qd1,qd5b,qd7,qd9,qd10,qd12,SM,AREA5
382,0.37474823,2,0,0,0,0,0,0,1,0,-97,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,-99,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,4,2,5,3,4,-97,2,3,2,3,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,102,2,1,1,1,0,3,44,1,5,1,0,5
383,1.297808387,2,0,1,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,1,5,1,2,2,3,4,5,4,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,102,1,-97,1,1,0,2,42,3,2,1,0,5
384,1.107885663,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,5,5,1,2,1,3,4,2,3,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,-97,-97,-97,4,1,1,-97,1,4,59,1,2,1,0,5
385,0.565859228,2,0,0,0,0,0,0,1,0,-97,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,3,3,4,2,1,3,4,4,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,102,1,1,1,0,0,4,40,3,2,1,0,1
386,0.716794526,1,1,0,0,0,0,0,1,0,-97,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,5,1,5,1,3,3,1,1,3,5,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,-97,102,2,1,1,1,0,1,33,1,2,1,0,1
388,0.737314509,3,1,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-97,1,-97,1,1,-97,-97,-97,2,-97,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,3,2,-99,102,1,1,1,1,0,4,47,1,2,1,0,1
389,0.447085678,2,0,0,0,0,0,0,1,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,3,1,5,3,5,5,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,102,2,1,1,1,1,3,67,1,6,1,0,1
390,1.662872482,1,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,4,2,3,1,2,3,2,1,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,3,-97,102,1,1,1,1,1,3,74,4,6,1,0,1
391,0.983656001,3,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,5,3,5,1,5,3,1,1,3,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,102,2,-97,-97,-97,0,4,65,3,6,1,0,1
392,0.914859393,2,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,1,2,4,3,4,3,2,3,3,2,4,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,2,0,102,1,1,1,1,0,3,42,1,1,1,0,2
393,0.188476758,2,-99,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,-97,3,5,1,5,5,1,1,1,5,0,1,0,4,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,2,0,102,1,1,0,-97,1,4,57,3,5,1,0,2
395,0.617547306,2,1,0,0,0,0,0,1,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,1,1,1,1,5,5,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,,3,3,0,102,1,1,1,1,1,3,44,1,2,1,0,2
396,0.199440744,2,-99,0,0,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,4,5,1,4,2,3,3,3,4,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,-99,3,-97,-97,-97,1,-97,-97,0,3,57,3,2,1,0,2
397,2.053836446,2,1,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,1,5,1,3,3,4,3,3,3,0,0,0,5,0,,,,,,,,,,,,,,,,,3,3,0,102,1,1,1,1,1,2,56,3,2,1,0,3
398,0.296476441,1,1,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,2,4,1,3,4,3,2,4,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,-97,3,1,1,1,1,2,54,3,2,1,0,3
399,0.296476441,2,0,0,0,0,1,0,0,0,-97,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,5,1,3,4,1,1,3,5,0,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,102,2,1,1,0,1,4,50,3,2,1,0,3
401,0.227546797,2,1,0,0,0,0,0,1,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,3,2,4,2,3,2,2,2,4,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,102,1,1,0,1,1,3,60,3,1,1,0,4
402,0.413685484,1,1,1,0,0,0,0,0,0,-98,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,5,3,5,3,5,2,3,2,3,2,0,0,0,5,0,,,,,,,,,,,,,,,,,-97,2,-97,-97,4,1,1,-97,1,4,45,4,1,1,0,4
403,0.981586482,2,-99,0,0,0,0,0,0,1,-98,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,1,4,5,5,5,4,5,4,1,1,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-97,-97,-97,-97,1,1,1,0,3,39,1,5,1,0,4
404,1.099316821,2,-99,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,5,1,-99,5,1,1,5,5,0,0,0,3,0,,,,,,,,,,,,,,,,,1,2,-97,-97,-97,1,1,0,1,3,77,5,6,1,0,4
405,0.352428862,2,1,0,1,0,0,0,0,0,-97,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,2,1,1,3,4,1,2,4,5,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,102,2,1,1,1,0,5,58,3,4,1,0,3
406,0.68264039,1,-99,0,0,0,0,0,1,0,-99,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,-99,-99,-99,-99,5,1,-99,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,1,-97,-97,4,1,1,0,1,3,61,3,2,1,0,4
407,1.164549926,2,0,0,1,0,0,0,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,3,3,3,3,4,3,5,3,0,0,0,4,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,0,3,84,3,6,1,0,4
408,0.551039214,2,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,2,1,5,1,1,3,5,2,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,3,-97,102,3,1,1,-97,0,2,60,4,1,1,0,4
409,0.239150518,2,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-97,2,5,1,3,3,1,1,1,5,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,-97,0,102,1,1,1,-97,1,5,56,4,2,1,0,5
410,0.728074565,3,1,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,-97,1,1,5,2,1,1,5,5,0,0,0,5,-99,,,,,,,,,,,,,,,,,-99,3,0,102,1,1,1,1,1,6,19,4,9,1,0,5
411,0.881381156,2,0,0,1,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,3,3,3,3,5,1,5,5,0,0,0,4,0,,,,,,,,,,,,,,,,,5,3,0,102,2,1,1,1,0,4,40,3,2,1,0,5
413,0.737962676,3,0,1,0,0,0,0,0,0,-98,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,5,1,5,1,1,5,5,5,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,1,0,102,2,1,1,0,0,4,30,4,5,1,0,5
414,0.802766026,2,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,3,2,3,4,4,3,-97,1,0,0,0,5,0,,,,,,,,,,,,,,,,,4,-97,0,-97,-97,-97,1,-97,1,2,83,4,6,1,0,1
415,0.650290145,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,5,1,5,3,4,4,4,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,102,2,1,1,0,0,4,69,3,6,1,0,4
416,1.024769323,3,0,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,-97,2,-97,2,2,2,1,2,-97,1,5,5,-97,-97,-97,-97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-97,-97,0,102,1,1,1,1,0,6,27,1,5,1,0,4
417,0.457316059,3,0,1,0,0,0,0,0,0,-97,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,4,1,1,3,1,1,5,5,0,0,0,3,-99,,,,,,,,,,,,,,,,,-97,3,-97,102,-97,1,1,-97,1,4,29,1,5,1,0,4
418,0.304773762,3,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,-99,1,1,5,-99,-99,1,-97,5,5,1,-99,0,0,3,0,,,,,,,,,,,,,,,,,-97,-99,-99,-99,-99,1,-97,-99,1,3,55,4,2,1,0,1
419,0.306207299,-99,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,-97,5,1,5,1,-97,1,5,5,1,1,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,2,0,-97,4,1,1,-97,0,3,28,3,2,1,0,1
420,0.360071219,1,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,2,4,1,3,3,2,2,3,3,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,-97,-99,-97,4,-97,1,0,1,1,63,4,2,1,0,1
421,3.602416776,3,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,3,4,2,5,2,-97,3,3,5,5,3,0,0,0,4,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,0,3,19,4,9,1,0,3
422,0.561448976,-99,-99,0,1,0,0,0,0,0,1,-97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,3,1,-99,1,1,5,3,-99,5,5,0,0,0,3,-99,,,,,,,,,,,,,,,,,-97,-99,0,-99,-99,-97,1,-97,1,5,22,4,5,1,0,1
423,0.12663187,1,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,2,1,4,2,1,2,3,3,5,3,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,1,1,1,0,1,2,70,3,6,1,0,3
424,1.013979226,3,1,1,0,0,0,0,0,0,-97,-99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,-99,4,-99,5,-97,-97,-99,3,-97,5,3,0,0,0,3,-99,,,,,,,,,,,,,,,,,-97,3,0,-99,-99,-97,1,-97,0,2,20,3,9,1,0,4
425,0.702563208,2,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,1,5,1,3,4,4,4,5,3,1,0,0,3,0,,,,,,,,,,,,,,,,,-97,3,0,102,1,1,1,1,1,2,69,3,6,1,0,1
426,1.741200402,2,0,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,-99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4,1,5,3,1,3,1,3,3,4,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,0,102,2,1,1,1,1,4,60,3,2,1,0,4
427,0.244932432,2,0,0,0,0,0,0,0,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,3,1,1,5,3,5,5,1,0,0,0,2,0,,,,,,,,,,,,,,,,,5,2,0,102,1,1,1,1,1,4,55,3,6,1,0,4
428,0.379442309,2,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,4,1,5,1,2,4,2,1,5,4,0,0,0,2,0,,,,,,,,,,,,,,,,,5,2,0,102,1,1,1,1,0,4,24,1,9,1,0,4
429,0.958237081,3,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,4,5,4,5,5,4,5,3,5,5,4,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,3,-99,-97,3,-99,1,-97,1,3,26,3,5,1,0,4
430,0.304283444,2,1,1,1,0,0,0,0,0,-97,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,1,4,1,3,3,1,1,5,3,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,2,0,102,1,-97,1,-97,0,3,59,4,6,1,0,2
431,0.175098422,1,-99,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,4,1,5,1,2,4,1,3,4,5,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,2,-99,-97,2,1,1,1,1,1,65,3,5,1,0,2
432,0.942245356,2,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,5,-97,5,4,3,2,2,-97,0,0,0,5,0,,,,,,,,,,,,,,,,,5,-97,0,-97,-97,1,1,0,1,1,70,3,6,1,0,4
433,1.013322908,2,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,3,4,4,3,3,3,3,3,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,2,1,1,1,1,0,5,46,3,2,1,0,4
434,2.019046733,1,-99,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,-97,1,1,1,5,1,1,-97,-97,-97,0,0,0,3,0,,,,,,,,,,,,,,,,,5,-97,-99,-97,3,-99,-99,-99,0,1,63,3,4,0,0,3
435,0.381272992,2,0,1,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,4,1,3,2,3,3,3,3,5,4,0,0,0,4,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,0,4,66,3,6,1,0,2
436,0.344793188,2,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,5,1,3,3,1,1,3,3,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,1,1,1,1,1,2,79,3,6,1,0,5
437,0.301671628,2,0,0,0,0,0,0,1,0,1,-97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,5,1,1,3,4,3,2,2,0,0,0,2,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,1,4,51,1,1,1,0,1
438,0.50813583,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,5,3,4,3,4,5,5,2,0,0,0,4,0,,,,,,,,,,,,,,,,,5,3,0,102,2,1,1,1,1,3,53,4,2,1,0,3
439,0.937595522,3,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,2,2,1,1,3,5,2,1,3,3,5,0,0,0,-97,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-97,3,-97,-97,-97,-97,1,-97,1,4,60,5,5,1,0,4
440,0.958237081,3,0,0,0,0,0,0,1,0,-98,-97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,3,1,3,2,5,1,5,3,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-97,3,-97,-97,-97,-97,-97,-97,1,4,26,3,5,1,0,4
441,0.677359382,2,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,-97,3,4,3,4,3,5,4,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,3,0,-97,-97,-97,-97,-97,0,4,66,1,6,1,0,5
442,0.123017622,1,1,1,0,0,0,0,0,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,-99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,5,2,4,3,2,2,5,3,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,-97,0,-97,-97,1,-97,1,0,4,53,3,2,1,0,3
443,1.456488043,3,-99,1,0,0,0,0,0,0,-98,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,3,2,-99,2,2,-99,2,3,-99,2,5,1,-95,-95,-95,3,0,,,,,,,,,,,,,,,,,-97,2,-97,-97,-97,-97,-97,-97,0,6,28,4,5,1,0,1
446,0.957616843,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,4,3,4,2,3,3,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,0,102,1,1,1,1,1,4,47,3,2,1,0,4
447,0.478602353,2,0,0,0,0,1,0,0,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,2,1,2,2,1,2,3,3,4,2,0,0,0,2,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,1,4,60,3,2,1,0,2
449,0.322427554,2,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,3,3,1,3,3,1,1,4,5,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,3,0,-97,-97,1,1,-97,0,3,46,3,2,1,0,2
450,0.523938848,1,0,0,1,0,0,0,0,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,5,1,5,3,2,3,5,3,-97,0,0,5,0,,,,,,,,,,,,,,,,,-97,3,0,-97,2,1,1,-97,0,1,72,3,6,1,0,2
452,0.382649038,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,2,4,3,5,3,3,4,5,3,1,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,2,1,1,0,1,1,1,65,3,6,1,0,2
453,3.095789102,1,1,1,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,5,1,5,2,-97,4,1,3,5,3,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-99,102,2,1,1,-97,0,1,80,5,4,1,0,3
454,0.208649502,1,0,1,1,0,1,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,2,2,4,2,5,5,1,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,1,1,48,3,2,0,0,2
455,2.024498212,2,0,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,-97,2,1,-97,-97,-97,2,1,-97,-97,-97,0,0,0,5,0,,,,,,,,,,,,,,,,,-97,3,0,102,1,1,1,-97,0,2,58,4,4,1,0,5
456,0.133998243,2,0,0,0,0,0,0,1,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,3,2,4,4,1,2,5,3,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,3,-97,120,1,1,1,-97,0,3,79,3,6,1,0,3
